108 -22.951562 -43.621152 0 0.00613972993453492 0.797635683336877 0.020373585752957772 0.06825540576798854  395 0.958 1417 0.936 916 0.936 1009 0.958 162 0.915 960 0.915
109 -22.904054 -43.235835 0 0.10537661796317467 0.1790068319911374 0.5283880219270527 1.5636819853942137  791 0.916 773 0.916 1070 0.936 980 0.936 1559 0.959 1416 0.959
110 -23.071613 -43.559926 0 0.0 0.6141969516992958 0.001853921939271108 0.01989042605131209  1351 0.774 239 0.839 184 0.754
111 -22.894197 -43.215386 0 0.45947902132529883 0.0 0.08768948252523752 0.2835426272573869  998 0.819 384 1.025 918 0.901 439 0.825
112 -23.006680 -43.348956 0 0.03643713367338346 0.09356774746545417 0.6605117227635195 0.2102279283398641  249 0.958 4 0.935 48 0.915 569 0.956
113 -22.839663 -43.391025 0 0.0031163022284723028 0.5473369565513402 0.27486860837323807 0.3752012917602805  763 0.917 333 0.937 656 0.959 84 0.959 1321 0.917 677 0.937
114 -22.810620 -43.282635 0 0.4793378344738404 0.15433659473919273 0.0015144300870345731 0.6820552870673043  612 0.825 492 1.009 879 0.859 1214 0.834
115 -22.969663 -43.341915 0 0.0 0.6907657926166938 0.07023163001339361 0.37071745509459814  617 0.916 902 0.958 370 0.958 535 0.935 70 0.935 1087 0.916
116 -22.893200 -43.760503 0 0.0 0.5103935470128103 0.0 0.080607144947983  495 0.966 1413 0.796 854 0.809
117 -22.810823 -43.239752 0 0.02331067539154226 0.38722431358259424 0.16539633285858363 0.09200321041032004  1274 0.959 1203 0.917 1589 0.917 410 0.959 1347 0.937 26 0.937
118 -22.909606 -43.325100 0 0.0 0.8248092297185632 0.0 0.4306250911919761  679 0.936 976 0.916 723 0.959 1017 0.916 828 0.936 690 0.959
119 -22.966888 -43.627674 0 0.0778192280722028 0.6018439088047884 0.1330498619826887 0.05967848596419425  1421 0.958 511 0.958 121 0.915 960 0.915 1182 0.936 1518 0.936
120 -22.972057 -43.308161 0 0.0 0.8243081975108717 0.0 0.19776051272322165  1132 0.958 956 0.916 1002 0.958 272 0.916 1041 0.935 72 0.935
121 -22.974551 -43.630935 0 0.0 0.6533834890604686 0.12523967962638768 0.0596736097733001  1420 0.915 757 0.958 1423 0.936 119 0.915 511 0.936 1518 0.958
122 -22.930132 -43.725101 0 0.0 0.8242012399426143 0.0 0.1315746084780692  1581 0.936 389 0.915 508 0.958 805 0.937 460 0.958 1335 0.915
123 -22.895812 -43.380088 0 0.0018373831073733517 0.8017543874719338 0.02127805299275845 0.1543963895551177  875 0.959 1573 0.936 206 0.916 1220 0.916 843 0.959 1552 0.936
124 -22.880683 -43.425820 0 0.021376787762912706 0.0 0.8035718455572878 0.5240760574612477  208 0.936 1448 0.936 1161 0.959 538 0.916 1007 0.916 169 0.959
125 -22.840264 -43.547753 0 0.0 0.7860337350477248 0.0036887751602010512 0.20898967788428185  1394 0.916 1478 0.959 582 0.937 670 0.916 1234 0.937 605 0.959
126 -22.983513 -43.643448 0 0.02585395344019921 0.26484180959725273 0.498560235784648 0.05966716135949821  1420 0.958 757 0.915 14 0.915 1119 0.958 1459 0.936 778 0.936
127 -22.930845 -43.525379 0 0.0 0.8177247884868768 0.00670393778888722 0.2088066485991992  292 0.936 295 0.936 1117 0.916 689 0.958 969 0.958 1375 0.916
128 -23.043335 -43.608038 0 0.0 0.8234023979908653 0.0 0.05963416046064356  665 0.958 88 0.958 176 0.914 1252 0.935 1567 0.869
129 -22.885434 -43.714780 0 0.013544134091562679 0.747286427990566 0.06375258941682116 0.13163557643237078  187 0.958 403 0.937 1233 0.916 37 0.916 1428 0.937 1253 0.958
130 -23.045208 -43.522070 0 0.0 0.721816991837955 0.015463985451101989 0.0011049777179992614  816 0.963 876 0.874 253 0.955 1558 0.899
131 -22.915107 -43.414361 0 0.015553339537591327 0.493041794190639 0.2831119339796935 0.3530170767399065  189 0.936 134 0.936 1095 0.959 382 0.916 1318 0.916 1592 0.959
132 -22.923107 -43.217849 0 0.024253140048694447 0.034809294617896454 0.7580941811813353 1.1807724245904305  99 0.959 744 0.936 761 0.916 985 0.936 1362 0.916 306 0.959
133 -23.048224 -43.540539 0 0.012954374045689977 0.7954609393672665 0.013882245009958195 0.001314773897345354  816 0.957 812 0.958 521 0.887 593 0.935 25 0.914
134 -22.921465 -43.408368 0 0.0 0.46374937047498954 0.3403543889240227 0.19239684968876314  131 0.936 912 0.936 730 0.916 1319 0.959 1318 0.959 1592 0.916
135 -22.907247 -43.767550 0 0.003206071485155047 0.8211309142542734 0.0 0.13159627879260377  736 0.915 1427 0.958 712 0.937 280 0.958 166 0.937 854 0.915
136 -22.951701 -43.673395 0 0.007422832195475876 0.39316531666761445 0.3605730563792911 0.13155620723215922  1431 0.958 528 0.915 1399 0.936 1511 0.915 592 0.958 945 0.936
137 -22.925758 -43.236354 0 0.12896189337504874 0.0 0.6957952319249578 1.3312001788019112  188 0.936 99 0.959 1298 0.916 654 0.916 357 0.936 1238 0.959
138 -22.953184 -43.168909 0 0.22788251001741627 0.1835664414682355 0.1617916601330196 0.23861958325328805  740 0.995 76 0.835 409 0.947 273 0.819
139 -22.998771 -43.293434 0 0.0 0.8120146012569782 0.012085605607285714 0.21552705933363273  1033 0.958 291 0.915 416 0.935 417 0.958 1135 0.929 1055 0.915
