0 0 0 0.937604
0 1 0 0.924581
0 2 0 1.00909
0 3 0 1.0839
0 4 0 1.00579
0 5 0 1.01983
0 6 0 0.950248
0 7 0 0.957767
0 8 0 1.07592
0 9 0 0.978685
0 10 0 0.978244
0 11 0 0.969175
0 12 0 0.950501
0 13 0 1.07457
0 14 0 0.976086
0 15 0 1.04172
0 16 0 0.956526
0 17 0 1.01601
0 18 0 0.980526
0 19 0 1.0671
0 20 0 0.983555
0 21 0 1.12764
0 22 0 0.859441
0 23 0 0.8072
0 24 0 0.944341
0 25 0 1.01189
0 26 0 0.952591
0 27 0 1.07901
0 28 0 0.896711
0 29 0 1.09319
0 30 0 0.893088
0 31 0 1.0336
0 32 0 0.974091
0 33 0 1.02436
0 34 0 0.946147
0 35 0 0.953675
0 36 0 1.05498
0 37 0 0.98923
0 38 0 1.04884
0 39 0 0.982105
0 40 0 1.05777
0 41 0 0.98794
0 42 0 1.02399
0 43 0 1.09182
0 44 0 1.08236
0 45 0 0.97223
0 46 0 0.999914
0 47 0 0.980766
0 48 0 0.973968
0 49 0 0.937758
0 50 0 1.00699
0 51 0 0.961326
0 52 0 1.07051
0 53 0 0.940599
0 54 0 1.00722
0 55 0 1.01444
0 56 0 1.06744
0 57 0 0.929276
0 58 0 1.01917
0 59 0 1.03303
0 60 0 0.985345
0 61 0 0.901918
0 62 0 1.02843
0 63 0 0.993959
0 64 0 1.00017
0 65 0 0.991925
0 66 0 1.05022
0 67 0 0.911603
0 68 0 0.959991
0 69 0 0.950212
0 70 0 1.02481
0 71 0 1.10112
0 72 0 1.00301
0 73 0 0.889414
0 74 0 1.06853
0 75 0 1.0176
0 76 0 0.873743
0 77 0 0.896804
0 78 0 0.969804
0 79 0 0.98415
0 80 0 1.00677
0 81 0 1.0029
0 82 0 0.947818
0 83 0 0.942837
0 84 0 1.03587
0 85 0 1.03577
0 86 0 1.10884
0 87 0 1.01028
0 88 0 1.05686
0 89 0 0.996287
0 90 0 1.0322
0 91 0 1.01346
0 92 0 1.04438
0 93 0 1.14194
0 94 0 1.04365
0 95 0 1.04493
0 96 0 1.021
0 97 0 0.927804
0 98 0 0.941106
0 99 0 1.03009
0 0 1 1.00426
0 1 1 0.911181
0 2 1 0.99587
0 3 1 0.89733
0 4 1 1.07732
0 5 1 1.00647
0 6 1 1.03018
0 7 1 1.03315
0 8 1 0.9292
0 9 1 1.04541
0 10 1 0.907099
0 11 1 0.97362
0 12 1 1.04377
0 13 1 1.05237
0 14 1 0.927281
0 15 1 1.06844
0 16 1 0.934281
0 17 1 0.896218
0 18 1 0.900301
0 19 1 1.09378
0 20 1 0.992416
0 21 1 1.06079
0 22 1 1.00639
0 23 1 1.04226
0 24 1 1.02452
0 25 1 1.00302
0 26 1 1.1351
0 27 1 0.923594
0 28 1 0.918906
0 29 1 1.10212
0 30 1 1.11081
0 31 1 0.899948
0 32 1 1.0586
0 33 1 0.864721
0 34 1 0.990567
0 35 1 1.06013
0 36 1 0.939243
0 37 1 1.05577
0 38 1 0.862183
0 39 1 1.0221
0 40 1 1.02236
0 41 1 1.06804
0 42 1 0.98837
0 43 1 0.913566
0 44 1 0.894515
0 45 1 1.03882
0 46 1 0.959918
0 47 1 0.967453
0 48 1 1.0051
0 49 1 1.01738
0 50 1 1.0203
0 51 1 1.01006
0 52 1 0.968769
0 53 1 1.00301
0 54 1 1.04288
0 55 1 0.836467
0 56 1 0.86646
0 57 1 1.15604
0 58 1 1.07211
0 59 1 0.957982
0 60 1 1.07855
0 61 1 0.959677
0 62 1 0.988361
0 63 1 0.940711
0 64 1 0.982393
0 65 1 0.925204
0 66 1 0.934026
0 67 1 1.07614
0 68 1 1.14221
0 69 1 1.02605
0 70 1 0.891143
0 71 1 1.03896
0 72 1 0.873736
0 73 1 1.03243
0 74 1 1.09079
0 75 1 0.901556
0 76 1 0.926966
0 77 1 1.03443
0 78 1 0.978701
0 79 1 1.05095
0 80 1 1.11814
0 81 1 0.998466
0 82 1 0.970067
0 83 1 1.07181
0 84 1 0.964735
0 85 1 1.06244
0 86 1 0.993522
0 87 1 1.02357
0 88 1 0.909699
0 89 1 1.063
0 90 1 0.956889
0 91 1 1.0668
0 92 1 0.986602
0 93 1 0.981981
0 94 1 1.00812
0 95 1 0.973783
0 96 1 0.927373
0 97 1 1.025
0 98 1 0.870079
0 99 1 1.12862
0 0 2 0.977597
0 1 2 1.06751
0 2 2 0.960618
0 3 2 1.07502
0 4 2 1.10861
0 5 2 1.06882
0 6 2 1.00797
0 7 2 0.913426
0 8 2 0.902525
0 9 2 1.00538
0 10 2 0.933778
0 11 2 1.06254
0 12 2 1.09707
0 13 2 0.959123
0 14 2 1.05595
0 15 2 0.961592
0 16 2 1.00546
0 17 2 0.967205
0 18 2 0.971612
0 19 2 1.05376
0 20 2 0.970264
0 21 2 0.989474
0 22 2 1.01085
0 23 2 1.01122
0 24 2 0.957704
0 25 2 0.940885
0 26 2 1.1529
0 27 2 1.08345
0 28 2 0.989933
0 29 2 0.986104
0 30 2 0.95085
0 31 2 0.984597
0 32 2 0.920716
0 33 2 0.917934
0 34 2 1.03499
0 35 2 0.944804
0 36 2 1.16626
0 37 2 0.913818
0 38 2 1.01329
0 39 2 1.03099
0 40 2 1.00908
0 41 2 0.99239
0 42 2 1.03734
0 43 2 1.06063
0 44 2 0.997384
0 45 2 0.958912
0 46 2 1.03102
0 47 2 0.998518
0 48 2 1.03178
0 49 2 0.946605
0 50 2 0.860602
0 51 2 1.03664
0 52 2 1.01301
0 53 2 1.01192
0 54 2 1.00722
0 55 2 0.952149
0 56 2 0.942387
0 57 2 1.12047
0 58 2 0.935342
0 59 2 0.988885
0 60 2 1.04748
0 61 2 0.937462
0 62 2 1.11302
0 63 2 1.13152
0 64 2 1.00906
0 65 2 1.06309
0 66 2 0.925088
0 67 2 1.01833
0 68 2 1.10221
0 69 2 1.04389
0 70 2 1.08719
0 71 2 1.0878
0 72 2 0.922772
0 73 2 0.960924
0 74 2 0.988391
0 75 2 0.95065
0 76 2 0.891484
0 77 2 1.04331
0 78 2 0.938664
0 79 2 1.00196
0 80 2 1.01123
0 81 2 0.914151
0 82 2 0.965617
0 83 2 1.01399
0 84 2 0.915831
0 85 2 0.942414
0 86 2 1.02013
0 87 2 0.952674
0 88 2 1.01226
0 89 2 1.07635
0 90 2 1.06321
0 91 2 1.18237
0 92 2 1.09326
0 93 2 0.928661
0 94 2 1.10582
0 95 2 0.978229
0 96 2 1.11909
0 97 2 0.994076
0 98 2 0.896714
0 99 2 0.877815
0 0 3 1.06203
0 1 3 1.05858
0 2 3 1.02672
0 3 3 0.981732
0 4 3 0.89404
0 5 3 0.94858
0 6 3 0.994652
0 7 3 0.966635
0 8 3 1.10704
0 9 3 0.965339
0 10 3 0.969351
0 11 3 0.97362
0 12 3 0.999358
0 13 3 1.01241
0 14 3 1.06038
0 15 3 1.05953
0 16 3 0.996566
0 17 3 0.971642
0 18 3 0.891387
0 19 3 0.884805
0 20 3 0.93039
0 21 3 0.940446
0 22 3 0.863894
0 23 3 1.06887
0 24 3 0.975522
0 25 3 1.02965
0 26 3 1.06388
0 27 3 0.985759
0 28 3 1.01657
0 29 3 0.95487
0 30 3 1.0175
0 31 3 0.904403
0 32 3 1.07194
0 33 3 1.01993
0 34 3 0.932821
0 35 3 0.927061
0 36 3 0.9615
0 37 3 1.01141
0 38 3 0.982178
0 39 3 0.91989
0 40 3 1.06662
0 41 3 0.961239
0 42 3 1.1531
0 43 3 1.10519
0 44 3 1.04211
0 45 3 0.839048
0 46 3 0.991026
0 47 3 0.998518
0 48 3 1.07626
0 49 3 0.990839
0 50 3 0.971504
0 51 3 1.06322
0 52 3 0.990887
0 53 3 0.994093
0 54 3 0.904717
0 55 3 1.05893
0 56 3 0.924522
0 57 3 0.951507
0 58 3 0.935342
0 59 3 0.980056
0 60 3 1.14513
0 61 3 1.02632
0 62 3 1.05069
0 63 3 0.980647
0 64 3 1.00906
0 65 3 0.862931
0 66 3 1.00106
